,TransactionID,UserID,AccountID,TransactionType,TransactionAmt,Merchant,Category,Channel,CustomerAge,CustomerOccupation,IncomeBracket,PreferredSpendingCategory,RiskProfile,CreditScore,LoanEligibilityScore,CustomerTenure,MostInterestedProduct,AvgMonthlySpend,isFraud,TransactionYear,TransactionMonth,TransactionDay
160,161,U001,ACC10000,Credit,39,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,16
161,162,U001,ACC10000,Credit,120,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,16
162,163,U001,ACC10000,Credit,49,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,1,2024,2,16
163,164,U001,ACC10000,Credit,100,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,16
164,165,U001,ACC10000,Credit,40,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,16
165,166,U001,ACC10000,Credit,39,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,16
166,167,U001,ACC10000,Credit,25,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,16
167,168,U001,ACC10000,Debit,100,FoodieSpot,Dining,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,2
168,169,U001,ACC10000,Debit,25,FoodieSpot,Dining,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,2
169,170,U001,ACC10000,Debit,36.95,FoodieSpot,Dining,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,2
170,171,U001,ACC10000,Debit,44.952,FoodieSpot,Dining,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,2
171,172,U001,ACC10000,Debit,44.952,FoodieSpot,Dining,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,2
172,173,U001,ACC10000,Debit,68.95,FoodieSpot,Dining,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,2
173,174,U001,ACC10000,Debit,20,FoodieSpot,Dining,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,2
174,175,U001,ACC10000,Debit,507,FoodieSpot,Dining,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,2
175,176,U001,ACC10000,Debit,200,FoodieSpot,Dining,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,2
176,177,U001,ACC10000,Debit,103.97,FoodieSpot,Dining,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,2
177,178,U001,ACC10000,Debit,29.243,FoodieSpot,Dining,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,2
178,179,U001,ACC10000,Debit,209.95,FoodieSpot,Dining,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,2
179,180,U001,ACC10000,Debit,4.109,NetConnect,Utilities,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,3
180,181,U001,ACC10000,Debit,100,NetConnect,Utilities,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,3
181,182,U001,ACC10000,Debit,25,NetConnect,Utilities,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,3
182,183,U001,ACC10000,Debit,775,NetConnect,Utilities,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,3
183,184,U001,ACC10000,Debit,72.95,NetConnect,Utilities,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,3
184,185,U001,ACC10000,Debit,44.5,NetConnect,Utilities,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,3
185,186,U001,ACC10000,Credit,21,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,4
186,187,U001,ACC10000,Credit,49,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,4
187,188,U001,ACC10000,Credit,171,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,4
188,189,U001,ACC10000,Credit,57.95,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,4
189,190,U001,ACC10000,Credit,261.95,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,4
190,191,U001,ACC10000,Credit,171,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,4
191,192,U001,ACC10000,Credit,20,Unknown,Unknown,Online,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,4
192,193,U001,ACC10000,Credit,35.527,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
193,194,U001,ACC10000,Credit,200,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
194,195,U001,ACC10000,Credit,59,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
195,196,U001,ACC10000,Credit,49,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
196,197,U001,ACC10000,Credit,43.51,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
197,198,U001,ACC10000,Credit,58.95,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
198,199,U001,ACC10000,Credit,50,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
199,200,U001,ACC10000,Credit,120.5,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
200,201,U001,ACC10000,Credit,39,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
201,202,U001,ACC10000,Credit,26.95,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
202,203,U001,ACC10000,Credit,50,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
203,204,U001,ACC10000,Credit,150,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
204,205,U001,ACC10000,Credit,100,Unknown,Unknown,Physical store,45,Software engineer,150K-200K,Electronics,Low,735,0.85,8,Investment Account,114.5530588,0,2024,2,8
205,1,U002,ACC10001,Credit,50,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
206,2,U002,ACC10001,Credit,107.95,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
207,3,U002,ACC10001,Credit,20,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
208,4,U002,ACC10001,Credit,363.89,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
209,5,U002,ACC10001,Credit,200,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
210,6,U002,ACC10001,Credit,40,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
211,7,U002,ACC10001,Credit,107.95,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
212,8,U002,ACC10001,Credit,77,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
213,9,U002,ACC10001,Credit,25,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
214,10,U002,ACC10001,Credit,774,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
215,11,U002,ACC10001,Credit,39.5,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
216,12,U002,ACC10001,Credit,15,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
217,13,U002,ACC10001,Credit,226,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
218,14,U002,ACC10001,Credit,117,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,1
219,15,U002,ACC10001,Debit,107.95,GoTours,Travel,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,12
220,16,U002,ACC10001,Debit,30,GoTours,Travel,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,12
221,17,U002,ACC10001,Debit,40.24,GoTours,Travel,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,1,2024,1,12
222,18,U002,ACC10001,Debit,100,GoTours,Travel,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,12
223,19,U002,ACC10001,Debit,30.95,GoTours,Travel,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,12
224,20,U002,ACC10001,Debit,353,GoTours,Travel,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,12
225,21,U002,ACC10001,Debit,100,GoTours,Travel,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,12
226,22,U002,ACC10001,Debit,250,GoTours,Travel,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,12
227,23,U002,ACC10001,Credit,160.5,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,16
228,24,U002,ACC10001,Credit,210.95,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,16
229,25,U002,ACC10001,Credit,750,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,16
230,26,U002,ACC10001,Credit,125,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,16
231,27,U002,ACC10001,Credit,100,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,16
232,28,U002,ACC10001,Credit,49,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,16
233,29,U002,ACC10001,Credit,100,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,16
234,30,U002,ACC10001,Credit,150,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,16
235,31,U002,ACC10001,Credit,13.292,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,16
236,32,U002,ACC10001,Credit,85,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,16
237,33,U002,ACC10001,Debit,39,FreshMart,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,19
238,34,U002,ACC10001,Debit,75,FreshMart,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,19
239,35,U002,ACC10001,Debit,58.95,FreshMart,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,19
240,36,U002,ACC10001,Debit,117,FreshMart,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,19
241,37,U002,ACC10001,Debit,25,FreshMart,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,19
242,38,U002,ACC10001,Debit,54.5,FreshMart,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,19
243,39,U002,ACC10001,Debit,50,FreshMart,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,19
244,40,U002,ACC10001,Debit,107.95,FreshMart,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,19
245,41,U002,ACC10001,Debit,200,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
246,42,U002,ACC10001,Debit,159,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
247,43,U002,ACC10001,Debit,59,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
248,44,U002,ACC10001,Debit,50.874,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
249,45,U002,ACC10001,Debit,34,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
250,46,U002,ACC10001,Debit,109,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
251,47,U002,ACC10001,Debit,186,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
252,48,U002,ACC10001,Debit,17.95,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
253,49,U002,ACC10001,Debit,50,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
254,50,U002,ACC10001,Debit,200,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
255,51,U002,ACC10001,Debit,35,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
256,52,U002,ACC10001,Debit,49,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
257,53,U002,ACC10001,Debit,503.95,Grocery Hub,Groceries,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,20
258,54,U002,ACC10001,Debit,49,MiscShop,Others,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,23
259,55,U002,ACC10001,Debit,357.53,MiscShop,Others,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,23
260,56,U002,ACC10001,Debit,15,MiscShop,Others,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,23
261,57,U002,ACC10001,Debit,100,MiscShop,Others,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,23
262,58,U002,ACC10001,Debit,200,MiscShop,Others,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,23
263,59,U002,ACC10001,Debit,117,MiscShop,Others,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,23
264,60,U002,ACC10001,Debit,67.308,MiscShop,Others,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,23
265,61,U002,ACC10001,Debit,269.95,MiscShop,Others,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,23
266,62,U002,ACC10001,Debit,32.97,MiscShop,Others,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,23
267,63,U002,ACC10001,Credit,17.22,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,24
268,64,U002,ACC10001,Credit,20,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,24
269,65,U002,ACC10001,Credit,59,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,24
270,66,U002,ACC10001,Credit,100,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,24
271,67,U002,ACC10001,Credit,332.39,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,24
272,68,U002,ACC10001,Credit,97,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,24
273,69,U002,ACC10001,Credit,59,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,24
274,70,U002,ACC10001,Credit,25,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,24
275,71,U002,ACC10001,Credit,29,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,24
276,72,U002,ACC10001,Credit,100,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,24
277,73,U002,ACC10001,Credit,15.105,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,24
278,74,U002,ACC10001,Credit,47.95,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,28
279,75,U002,ACC10001,Credit,30,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,28
280,76,U002,ACC10001,Credit,361.95,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,28
281,77,U002,ACC10001,Credit,40,Unknown,Unknown,Online,36,Data Scientist,100K-150K,Entertainment,Medium,660,0.74,25,Home Loan,116.9327865,0,2024,1,28
